2025-04-10 20:36:22.966 [main] INFO  nju.jgd.wc.WordCountStreamDemo - Starting WordCountBatchDemo...
2025-04-10 20:36:25.704 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Starting allocation of slot 26949774b3cd7bf3d74e09c0991619c4 from bbe62b41-3f91-4447-9c0d-cd0c34406c8b for job 2aa55af6f72ead2bf392306c58bef5b4 with resource profile ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:36:25.706 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Receive slot request 26949774b3cd7bf3d74e09c0991619c4 for job 2aa55af6f72ead2bf392306c58bef5b4 from resource manager with leader id 9d2be57b82fd570f639d616887e243a6.
2025-04-10 20:36:25.706 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Starting allocation of slot f99af27c7a51071a012c7bfb9ee34606 from bbe62b41-3f91-4447-9c0d-cd0c34406c8b for job 2aa55af6f72ead2bf392306c58bef5b4 with resource profile ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:36:25.707 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Starting allocation of slot 7cfa4ff4e0968e69c3a97a019068b523 from bbe62b41-3f91-4447-9c0d-cd0c34406c8b for job 2aa55af6f72ead2bf392306c58bef5b4 with resource profile ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:36:25.707 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Allocated slot for 26949774b3cd7bf3d74e09c0991619c4 with resources ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:36:25.707 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Starting allocation of slot cf74c72e0f50ff4d96732193d7fb7580 from bbe62b41-3f91-4447-9c0d-cd0c34406c8b for job 2aa55af6f72ead2bf392306c58bef5b4 with resource profile ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:36:25.708 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Starting allocation of slot d1a39f94a24abe6c937390305e70cd50 from bbe62b41-3f91-4447-9c0d-cd0c34406c8b for job 2aa55af6f72ead2bf392306c58bef5b4 with resource profile ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:36:25.708 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Starting allocation of slot 21914a7e580b181a2639fc6dc7dde229 from bbe62b41-3f91-4447-9c0d-cd0c34406c8b for job 2aa55af6f72ead2bf392306c58bef5b4 with resource profile ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:36:25.709 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Starting allocation of slot fd52b523607dc4118b9181ac34f1c5d4 from bbe62b41-3f91-4447-9c0d-cd0c34406c8b for job 2aa55af6f72ead2bf392306c58bef5b4 with resource profile ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:36:25.709 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Starting allocation of slot 295536ec0ee270617c4681ed4522fc64 from bbe62b41-3f91-4447-9c0d-cd0c34406c8b for job 2aa55af6f72ead2bf392306c58bef5b4 with resource profile ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:36:25.713 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.DefaultJobLeaderService - Add job 2aa55af6f72ead2bf392306c58bef5b4 for job leader monitoring.
2025-04-10 20:36:25.715 [mini-cluster-io-thread-4] INFO  org.apache.flink.runtime.taskexecutor.DefaultJobLeaderService - Try to register at job manager pekko://flink/user/rpc/jobmanager_3 with leader id 4d572b8d-bb23-4d38-aa12-b28975921be6.
2025-04-10 20:36:25.716 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Receive slot request f99af27c7a51071a012c7bfb9ee34606 for job 2aa55af6f72ead2bf392306c58bef5b4 from resource manager with leader id 9d2be57b82fd570f639d616887e243a6.
2025-04-10 20:36:25.716 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Allocated slot for f99af27c7a51071a012c7bfb9ee34606 with resources ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:36:25.716 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Receive slot request 7cfa4ff4e0968e69c3a97a019068b523 for job 2aa55af6f72ead2bf392306c58bef5b4 from resource manager with leader id 9d2be57b82fd570f639d616887e243a6.
2025-04-10 20:36:25.716 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Allocated slot for 7cfa4ff4e0968e69c3a97a019068b523 with resources ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:36:25.717 [flink-pekko.actor.default-dispatcher-10] INFO  org.apache.flink.runtime.taskexecutor.DefaultJobLeaderService - Resolved JobManager address, beginning registration
2025-04-10 20:36:25.717 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Receive slot request cf74c72e0f50ff4d96732193d7fb7580 for job 2aa55af6f72ead2bf392306c58bef5b4 from resource manager with leader id 9d2be57b82fd570f639d616887e243a6.
2025-04-10 20:36:25.717 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Allocated slot for cf74c72e0f50ff4d96732193d7fb7580 with resources ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:36:25.717 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Receive slot request d1a39f94a24abe6c937390305e70cd50 for job 2aa55af6f72ead2bf392306c58bef5b4 from resource manager with leader id 9d2be57b82fd570f639d616887e243a6.
2025-04-10 20:36:25.717 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Allocated slot for d1a39f94a24abe6c937390305e70cd50 with resources ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:36:25.718 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Receive slot request 21914a7e580b181a2639fc6dc7dde229 for job 2aa55af6f72ead2bf392306c58bef5b4 from resource manager with leader id 9d2be57b82fd570f639d616887e243a6.
2025-04-10 20:36:25.718 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Allocated slot for 21914a7e580b181a2639fc6dc7dde229 with resources ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:36:25.718 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Receive slot request fd52b523607dc4118b9181ac34f1c5d4 for job 2aa55af6f72ead2bf392306c58bef5b4 from resource manager with leader id 9d2be57b82fd570f639d616887e243a6.
2025-04-10 20:36:25.718 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Allocated slot for fd52b523607dc4118b9181ac34f1c5d4 with resources ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:36:25.718 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Receive slot request 295536ec0ee270617c4681ed4522fc64 for job 2aa55af6f72ead2bf392306c58bef5b4 from resource manager with leader id 9d2be57b82fd570f639d616887e243a6.
2025-04-10 20:36:25.719 [flink-pekko.actor.default-dispatcher-6] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Allocated slot for 295536ec0ee270617c4681ed4522fc64 with resources ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}.
2025-04-10 20:36:25.721 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.DefaultJobLeaderService - Successful registration at job manager pekko://flink/user/rpc/jobmanager_3 for job 2aa55af6f72ead2bf392306c58bef5b4.
2025-04-10 20:36:25.722 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Establish JobManager connection for job 2aa55af6f72ead2bf392306c58bef5b4.
2025-04-10 20:36:25.725 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Offer reserved slots to the leader of job 2aa55af6f72ead2bf392306c58bef5b4.
2025-04-10 20:36:25.735 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Source: Custom File Source (1/1) (a44a079013eaa06d29eee2319ed9d070_bc764cd8ddf7a0cff126f51c16239658_0_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:36:25.737 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Source: Custom File Source (1/1) (attempt #0) with attempt id a44a079013eaa06d29eee2319ed9d070_bc764cd8ddf7a0cff126f51c16239658_0_0 and vertex id bc764cd8ddf7a0cff126f51c16239658_0 to bbe62b41-3f91-4447-9c0d-cd0c34406c8b @ 127.0.0.1 (dataPort=-1) with allocation id 7cfa4ff4e0968e69c3a97a019068b523
2025-04-10 20:36:25.739 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Split Reader: Custom File Source -> Flat Map (1/8) (a44a079013eaa06d29eee2319ed9d070_20ba6b65f97481d5570070de90e4e791_0_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:36:25.739 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Split Reader: Custom File Source -> Flat Map (1/8) (attempt #0) with attempt id a44a079013eaa06d29eee2319ed9d070_20ba6b65f97481d5570070de90e4e791_0_0 and vertex id 20ba6b65f97481d5570070de90e4e791_0 to bbe62b41-3f91-4447-9c0d-cd0c34406c8b @ 127.0.0.1 (dataPort=-1) with allocation id 7cfa4ff4e0968e69c3a97a019068b523
2025-04-10 20:36:25.740 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Activate slot 7cfa4ff4e0968e69c3a97a019068b523.
2025-04-10 20:36:25.748 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Split Reader: Custom File Source -> Flat Map (2/8) (a44a079013eaa06d29eee2319ed9d070_20ba6b65f97481d5570070de90e4e791_1_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:36:25.748 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Split Reader: Custom File Source -> Flat Map (2/8) (attempt #0) with attempt id a44a079013eaa06d29eee2319ed9d070_20ba6b65f97481d5570070de90e4e791_1_0 and vertex id 20ba6b65f97481d5570070de90e4e791_1 to bbe62b41-3f91-4447-9c0d-cd0c34406c8b @ 127.0.0.1 (dataPort=-1) with allocation id 21914a7e580b181a2639fc6dc7dde229
2025-04-10 20:36:25.748 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Split Reader: Custom File Source -> Flat Map (3/8) (a44a079013eaa06d29eee2319ed9d070_20ba6b65f97481d5570070de90e4e791_2_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:36:25.749 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Split Reader: Custom File Source -> Flat Map (3/8) (attempt #0) with attempt id a44a079013eaa06d29eee2319ed9d070_20ba6b65f97481d5570070de90e4e791_2_0 and vertex id 20ba6b65f97481d5570070de90e4e791_2 to bbe62b41-3f91-4447-9c0d-cd0c34406c8b @ 127.0.0.1 (dataPort=-1) with allocation id 295536ec0ee270617c4681ed4522fc64
2025-04-10 20:36:25.749 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Split Reader: Custom File Source -> Flat Map (4/8) (a44a079013eaa06d29eee2319ed9d070_20ba6b65f97481d5570070de90e4e791_3_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:36:25.749 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Split Reader: Custom File Source -> Flat Map (4/8) (attempt #0) with attempt id a44a079013eaa06d29eee2319ed9d070_20ba6b65f97481d5570070de90e4e791_3_0 and vertex id 20ba6b65f97481d5570070de90e4e791_3 to bbe62b41-3f91-4447-9c0d-cd0c34406c8b @ 127.0.0.1 (dataPort=-1) with allocation id f99af27c7a51071a012c7bfb9ee34606
2025-04-10 20:36:25.749 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Split Reader: Custom File Source -> Flat Map (5/8) (a44a079013eaa06d29eee2319ed9d070_20ba6b65f97481d5570070de90e4e791_4_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:36:25.750 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Split Reader: Custom File Source -> Flat Map (5/8) (attempt #0) with attempt id a44a079013eaa06d29eee2319ed9d070_20ba6b65f97481d5570070de90e4e791_4_0 and vertex id 20ba6b65f97481d5570070de90e4e791_4 to bbe62b41-3f91-4447-9c0d-cd0c34406c8b @ 127.0.0.1 (dataPort=-1) with allocation id fd52b523607dc4118b9181ac34f1c5d4
2025-04-10 20:36:25.750 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Split Reader: Custom File Source -> Flat Map (6/8) (a44a079013eaa06d29eee2319ed9d070_20ba6b65f97481d5570070de90e4e791_5_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:36:25.750 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Split Reader: Custom File Source -> Flat Map (6/8) (attempt #0) with attempt id a44a079013eaa06d29eee2319ed9d070_20ba6b65f97481d5570070de90e4e791_5_0 and vertex id 20ba6b65f97481d5570070de90e4e791_5 to bbe62b41-3f91-4447-9c0d-cd0c34406c8b @ 127.0.0.1 (dataPort=-1) with allocation id 26949774b3cd7bf3d74e09c0991619c4
2025-04-10 20:36:25.750 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Split Reader: Custom File Source -> Flat Map (7/8) (a44a079013eaa06d29eee2319ed9d070_20ba6b65f97481d5570070de90e4e791_6_0) switched from SCHEDULED to DEPLOYING.
2025-04-10 20:36:25.751 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Deploying Split Reader: Custom File Source -> Flat Map (7/8) (attempt #0) with attempt id a44a079013eaa06d29eee2319ed9d070_20ba6b65f97481d5570070de90e4e791_6_0 and vertex id 20ba6b65f97481d5570070de90e4e791_6 to bbe62b41-3f91-4447-9c0d-cd0c34406c8b @ 127.0.0.1 (dataPort=-1) with allocation id cf74c72e0f50ff4d96732193d7fb7580
